Station,Year,Month,Precipitation
NEE716,1991,6,3.02
NEE716,1991,7,1.66
NEE716,1991,8,5.65
NEE716,1991,9,6.48
NEE716,1991,10,5.46
NEE716,1991,11,3.62
NEE716,1991,12,2.41
NEE716,1992,1,3.11
NEE716,1992,2,3.29
NEE716,1992,3,0.86
NEE716,1992,4,2.67
NEE716,1992,5,3.71
NEE716,1992,6,1.36
NEE716,1992,7,4.94
NEE716,1992,8,3.3
NEE716,1992,9,4.4
NEE716,1992,10,3.31
NEE716,1992,11,4.06
NEE716,1992,12,0.82
NEE716,1993,1,2.49
NEE716,1993,2,4.87
NEE716,1993,3,2.28
NEE716,1993,4,1.72
NEE716,1993,5,1.86
NEE716,1993,6,5.15
NEE716,1993,7,5.77
NEE716,1993,8,3.68
NEE716,1993,9,1.52
NEE716,1993,10,3.84
NEE716,1993,11,4.57
NEE716,1993,12,4.81
NEE716,1994,1,0.73
NEE716,1994,2,5.34
NEE716,1994,3,2.69
NEE716,1994,4,3.4
NEE716,1994,5,2.36
NEE716,1994,6,2.89
NEE716,1994,7,1.29
NEE716,1994,8,1.85
NEE716,1994,9,2.81
NEE716,1994,10,7.53
NEE716,1994,11,3.07
NEE716,1994,12,2.76
NEE716,1995,1,2.9
NEE716,1995,2,4.06
NEE716,1995,3,3.38
NEE716,1995,4,2.58
NEE716,1995,5,1.92
NEE716,1995,6,4.48
NEE716,1995,7,2.12
NEE716,1995,8,4.43
NEE716,1995,9,2.84
NEE716,1995,10,10.72
NEE716,1995,11,7.65
NEE716,1995,12,3.06
NEE716,1996,1,1.26
NEE716,1996,2,2.72
NEE716,1996,3,3.64
NEE716,1996,4,5.62
NEE716,1996,5,1.73
NEE716,1996,6,1.01
NEE716,1996,7,4.45
NEE716,1996,8,4.66
NEE716,1996,9,4.86
NEE716,1996,10,2.63
NEE716,1996,11,4.59
NEE716,1996,12,2.55
NEE716,1997,1,2.86
NEE716,1997,2,4.99
NEE716,1997,3,5.93
NEE716,1997,4,8.24
NEE716,1997,5,3.39
NEE716,1997,6,3.4
NEE716,1997,7,2.09
NEE716,1997,8,2.96
NEE716,1997,9,10.1
NEE716,1997,10,5.92
NEE716,1997,11,3.76
NEE716,1997,12,4.24
NEE716,1998,1,5.35
NEE716,1998,2,3.04
NEE716,1998,3,
NEE716,1998,4,1.54
NEE716,1998,5,4.58
NEE716,1998,6,3.4
NEE716,1998,7,10.25
NEE716,1998,8,2.04
NEE716,1998,9,5.93
NEE716,1998,10,2.85
NEE716,1998,11,4.53
NEE716,1998,12,5.01
NEE716,1999,1,6.05
NEE716,1999,2,2.51
NEE716,1999,3,3.63
NEE716,1999,4,4.45
NEE716,1999,5,5.69
NEE716,1999,6,2.94
NEE716,1999,7,2.66
NEE716,1999,8,1.64
NEE716,1999,9,2.62
NEE716,1999,10,2.41
NEE716,1999,11,0.98
NEE716,1999,12,4.06
NEE716,2000,1,8.88
NEE716,2000,2,6.32
NEE716,2000,3,2.92
NEE716,2000,4,2.06
NEE716,2000,5,4.99
NEE716,2000,6,3.66
NEE716,2000,7,4.6
NEE716,2000,8,5.9
NEE716,2000,9,4.43
NEE716,2000,10,2.39
NEE716,2000,11,8.2
NEE716,2000,12,3.58
NEE716,2001,1,6.54
NEE716,2001,2,6.55
NEE716,2001,3,1.29
NEE716,2001,4,6.28
NEE716,2001,5,2.23
NEE716,2001,6,3.51
NEE716,2001,7,3.3
NEE716,2001,8,3.19
NEE716,2001,9,4.87
NEE716,2001,10,3.46
NEE716,2001,11,2.0
NEE716,2001,12,8.94
NEE716,2002,1,4.92
NEE716,2002,2,2.55
NEE716,2002,3,4.61
NEE716,2002,4,5.28
NEE716,2002,5,4.6
NEE716,2002,6,3.77
NEE716,2002,7,5.91
NEE716,2002,8,3.76
NEE716,2002,9,3.22
NEE716,2002,10,4.05
NEE716,2002,11,3.44
NEE716,2002,12,2.38
NEE716,2003,1,7.36
NEE716,2003,2,2.49
NEE716,2003,3,1.75
NEE716,2003,4,3.9
NEE716,2003,5,2.04
NEE716,2003,6,1.67
NEE716,2003,7,1.37
NEE716,2003,8,3.02
NEE716,2003,9,4.13
NEE716,2003,10,6.02
NEE716,2003,11,3.9
NEE716,2003,12,2.22
NEE716,2004,1,2.65
NEE716,2004,2,2.16
NEE716,2004,3,1.45
NEE716,2004,4,3.44
NEE716,2004,5,3.8
NEE716,2004,6,1.16
NEE716,2004,7,4.87
NEE716,2004,8,2.17
NEE716,2004,9,5.49
NEE716,2004,10,2.73
NEE716,2004,11,3.35
NEE716,2004,12,2.72
NEE716,2005,1,5.45
NEE716,2005,2,3.38
NEE716,2005,3,3.59
NEE716,2005,4,2.63
NEE716,2005,5,5.39
NEE716,2005,6,2.25
NEE716,2005,7,4.02
NEE716,2005,8,4.92
NEE716,2005,9,2.16
NEE716,2005,10,7.3
NEE716,2005,11,4.46
NEE716,2005,12,5.48
NEE716,2006,1,2.83
NEE716,2006,2,8.03
NEE716,2006,3,4.27
NEE716,2006,4,2.63
NEE716,2006,5,1.79
NEE716,2006,6,4.18
NEE716,2006,7,3.03
NEE716,2006,8,5.05
NEE716,2006,9,3.81
NEE716,2006,10,6.37
NEE716,2006,11,4.24
NEE716,2006,12,1.54
NEE716,2007,1,2.44
NEE716,2007,2,4.95
NEE716,2007,3,4.45
NEE716,2007,4,1.39
NEE716,2007,5,2.12
NEE716,2007,6,4.56
NEE716,2007,7,4.58
NEE716,2007,8,2.83
NEE716,2007,9,5.1
NEE716,2007,10,8.29
NEE716,2007,11,9.53
NEE716,2007,12,3.7
NEE716,2008,1,2.33
NEE716,2008,2,1.47
NEE716,2008,3,1.94
NEE716,2008,4,9.94
NEE716,2008,5,4.02
NEE716,2008,6,2.73
NEE716,2008,7,1.75
NEE716,2008,8,6.3
NEE716,2008,9,4.26
NEE716,2008,10,3.84
NEE716,2008,11,8.67
NEE716,2008,12,2.3
NEE716,2009,1,3.66
NEE716,2009,2,2.39
NEE716,2009,3,7.23
NEE716,2009,4,2.92
NEE716,2009,5,2.77
NEE716,2009,6,2.54
NEE716,2009,7,3.41
NEE716,2009,8,1.8
NEE716,2009,9,2.26
NEE716,2009,10,6.74
NEE716,2009,11,3.7
NEE716,2009,12,2.11
NEE716,2010,1,2.27
NEE716,2010,2,3.02
NEE716,2010,3,1.54
NEE716,2010,4,1.94
NEE716,2010,5,3.14
NEE716,2010,6,4.13
NEE716,2010,7,2.0
NEE716,2010,8,3.34
NEE716,2010,9,4.39
NEE716,2010,10,2.67
NEE716,2010,11,1.87
NEE716,2010,12,4.46
NEE716,2011,1,2.37
NEE716,2011,2,2.26
NEE716,2011,3,1.51
NEE716,2011,4,1.1
NEE716,2011,5,5.22
NEE716,2011,6,1.91
NEE716,2011,7,2.4
NEE716,2011,8,2.27
NEE716,2011,9,1.47
NEE716,2011,10,6.3
NEE716,2011,11,5.27
NEE716,2011,12,3.83
NEE716,2012,1,2.56
NEE716,2012,2,8.48
NEE716,2012,3,3.28
NEE716,2012,4,1.26
NEE716,2012,5,3.63
NEE716,2012,6,2.19
NEE716,2012,7,1.88
NEE716,2012,8,9.11
NEE716,2012,9,3.75
NEE716,2012,10,2.53
NEE716,2012,11,1.99
NEE716,2012,12,4.2
NEE716,2013,1,3.67
NEE716,2013,2,4.51
NEE716,2013,3,4.46
NEE716,2013,4,1.49
NEE716,2013,5,4.78
NEE716,2013,6,1.99
NEE716,2013,7,2.55
NEE716,2013,8,2.23
NEE716,2013,9,1.34
NEE716,2013,10,1.58
NEE716,2013,11,1.21
NEE716,2013,12,1.47
NEE716,2014,1,12.08
NEE716,2014,2,0.47
NEE716,2014,3,4.4
NEE716,2014,4,2.85
NEE716,2014,5,3.24
NEE716,2014,6,3.78
NEE716,2014,7,1.72
NEE716,2014,8,2.55
NEE716,2014,9,3.6
NEE716,2014,10,4.39
NEE716,2014,11,4.81
NEE716,2014,12,1.87
NEE716,2015,1,1.23
NEE716,2015,2,3.53
NEE716,2015,3,0.67
NEE716,2015,4,2.43
NEE716,2015,5,2.75
NEE716,2015,6,3.6
NEE716,2015,7,2.09
NEE716,2015,8,2.29
NEE716,2015,9,4.44
NEE716,2015,10,8.19
NEE716,2015,11,4.69
NEE716,2015,12,3.25
NEE716,2016,1,2.31
NEE716,2016,2,2.73
NEE716,2016,3,3.56
NEE716,2016,4,0.56
NEE716,2016,5,2.57
NEE716,2016,6,3.5
NEE716,2016,7,1.07
NEE716,2016,8,3.65
NEE716,2016,9,1.65
NEE716,2016,10,3.28
NEE716,2016,11,2.51
NEE716,2016,12,4.42
NEE716,2017,1,1.66
NEE716,2017,2,1.9
NEE716,2017,3,5.08
NEE716,2017,4,2.43
NEE716,2017,5,1.95
NEE716,2017,6,2.42
NEE716,2017,7,2.43
NEE716,2017,8,4.54
NEE716,2017,9,3.47
NEE716,2017,10,0.77
NEE716,2017,11,4.22
NEE716,2017,12,7.06
NEE716,2018,1,4.44
NEE716,2018,2,1.1
NEE716,2018,3,6.54
NEE716,2018,4,3.58
NEE716,2018,5,5.59
NEE716,2018,6,2.09
NEE716,2018,7,3.68
NEE716,2018,8,2.73
NEE716,2018,9,1.39
NEE716,2018,10,1.68
NEE716,2018,11,5.91
NEE716,2018,12,
NEE716,2019,1,
NEE716,2019,2,2.04
NEE716,2019,3,5.36
NEE716,2019,4,2.37
NEE716,2019,5,1.7
NEE716,2019,6,2.81
NEE716,2019,7,5.36
NEE716,2019,8,3.33
NEE716,2019,9,4.84
NEE716,2019,10,3.35
NEE716,2019,11,8.15
NEE716,2019,12,8.4
NEW308,1941,1,2.37
NEW308,1941,2,2.19
NEW308,1941,3,4.92
NEW308,1941,4,2.69
NEW308,1941,5,8.45
NEW308,1941,6,2.0
NEW308,1941,7,1.55
NEW308,1941,8,3.91
NEW308,1941,9,4.16
NEW308,1941,10,4.61
NEW308,1941,11,
NEW308,1941,12,6.07
NEW308,1942,1,3.44
NEW308,1942,2,4.92
NEW308,1942,3,2.05
NEW308,1942,4,4.84
NEW308,1942,5,2.69
NEW308,1942,6,1.57
NEW308,1942,7,2.28
NEW308,1942,8,7.11
NEW308,1942,9,1.53
NEW308,1942,10,3.06
NEW308,1942,11,3.25
NEW308,1942,12,5.49
NEW308,1943,1,3.08
NEW308,1943,2,2.35
NEW308,1943,3,3.97
NEW308,1943,4,6.38
NEW308,1943,5,3.13
NEW308,1943,6,5.25
NEW308,1943,7,
NEW308,1943,8,
NEW308,1943,9,
NEW308,1943,10,
NEW308,1943,11,
NEW308,1943,12,
NEW308,1944,1,
NEW308,1944,2,
NEW308,1944,3,
NEW308,1944,4,2.2
NEW308,1944,5,2.98
NEW308,1944,6,6.18
NEW308,1944,7,2.43
NEW308,1944,8,6.74
NEW308,1944,9,2.76
NEW308,1944,10,3.97
NEW308,1944,11,2.55
NEW308,1944,12,6.89
NEW308,1945,1,2.96
NEW308,1945,2,5.33
NEW308,1945,3,7.47
NEW308,1945,4,1.17
NEW308,1945,5,4.58
NEW308,1945,6,4.9
NEW308,1945,7,3.99
NEW308,1945,8,4.21
NEW308,1945,9,2.0
NEW308,1945,10,4.8
NEW308,1945,11,2.24
NEW308,1945,12,1.93
NEW308,1946,1,6.35
NEW308,1946,2,1.86
NEW308,1946,3,3.12
NEW308,1946,4,4.7
NEW308,1946,5,6.33
NEW308,1946,6,6.93
NEW308,1946,7,4.89
NEW308,1946,8,6.79
NEW308,1946,9,4.7
NEW308,1946,10,5.61
NEW308,1946,11,2.1
NEW308,1946,12,3.71
NEW308,1947,1,3.42
NEW308,1947,2,5.94
NEW308,1947,3,5.54
NEW308,1947,4,2.93
NEW308,1947,5,2.91
NEW308,1947,6,1.9
NEW308,1947,7,4.77
NEW308,1947,8,3.28
NEW308,1947,9,6.89
NEW308,1947,10,6.01
NEW308,1947,11,5.55
NEW308,1947,12,3.74
NEW308,1948,1,1.58
NEW308,1948,2,2.37
NEW308,1948,3,4.5
NEW308,1948,4,4.17
NEW308,1948,5,6.34
NEW308,1948,6,5.08
NEW308,1948,7,2.44
NEW308,1948,8,5.94
NEW308,1948,9,2.3
NEW308,1948,10,3.68
NEW308,1948,11,4.73
NEW308,1948,12,4.92
NEW308,1949,1,6.23
NEW308,1949,2,6.5
NEW308,1949,3,3.03
NEW308,1949,4,6.08
NEW308,1949,5,2.13
NEW308,1949,6,4.77
NEW308,1949,7,2.92
NEW308,1949,8,4.47
NEW308,1949,9,3.95
NEW308,1949,10,3.88
NEW308,1949,11,6.26
NEW308,1949,12,4.59
NEW308,1950,1,11.01
NEW308,1950,2,3.18
NEW308,1950,3,12.45
NEW308,1950,4,4.85
NEW308,1950,5,1.45
NEW308,1950,6,1.56
NEW308,1950,7,6.75
NEW308,1950,8,2.94
NEW308,1950,9,4.23
NEW308,1950,10,3.64
NEW308,1950,11,7.19
NEW308,1950,12,6.84
NEW308,1951,1,2.58
NEW308,1951,2,2.54
NEW308,1951,3,6.73
NEW308,1951,4,2.89
NEW308,1951,5,4.4
NEW308,1951,6,2.3
NEW308,1951,7,4.49
NEW308,1951,8,1.45
NEW308,1951,9,3.0
NEW308,1951,10,6.78
NEW308,1951,11,7.45
NEW308,1951,12,8.12
NEW308,1952,1,1.97
NEW308,1952,2,2.59
NEW308,1952,3,2.51
NEW308,1952,4,4.34
NEW308,1952,5,9.75
NEW308,1952,6,5.35
NEW308,1952,7,2.63
NEW308,1952,8,1.45
NEW308,1952,9,1.54
NEW308,1952,10,2.73
NEW308,1952,11,2.09
NEW308,1952,12,3.07
NEW308,1953,1,4.0
NEW308,1953,2,1.09
NEW308,1953,3,4.81
NEW308,1953,4,8.48
NEW308,1953,5,6.78
NEW308,1953,6,4.42
NEW308,1953,7,1.97
NEW308,1953,8,1.88
NEW308,1953,9,3.02
NEW308,1953,10,1.03
NEW308,1953,11,3.76
NEW308,1953,12,5.91
NEW308,1954,1,1.06
NEW308,1954,2,3.81
NEW308,1954,3,1.08
NEW308,1954,4,5.27
NEW308,1954,5,6.39
NEW308,1954,6,3.82
NEW308,1954,7,3.22
NEW308,1954,8,3.92
NEW308,1954,9,3.28
NEW308,1954,10,3.84
NEW308,1954,11,3.57
NEW308,1954,12,5.74
NEW308,1955,1,3.59
NEW308,1955,2,7.9
NEW308,1955,3,3.61
NEW308,1955,4,1.32
NEW308,1955,5,5.69
NEW308,1955,6,6.35
NEW308,1955,7,4.83
NEW308,1955,8,0.74
NEW308,1955,9,6.27
NEW308,1955,10,5.67
NEW308,1955,11,2.44
NEW308,1955,12,2.78
NEW308,1956,1,5.25
NEW308,1956,2,3.34
NEW308,1956,3,3.09
NEW308,1956,4,4.17
NEW308,1956,5,6.49
NEW308,1956,6,2.97
NEW308,1956,7,1.76
NEW308,1956,8,3.63
NEW308,1956,9,3.85
NEW308,1956,10,1.92
NEW308,1956,11,2.65
NEW308,1956,12,2.05
NEW308,1957,1,4.84
NEW308,1957,2,5.02
NEW308,1957,3,3.22
NEW308,1957,4,4.3
NEW308,1957,5,7.97
NEW308,1957,6,10.81
NEW308,1957,7,2.59
NEW308,1957,8,2.2
NEW308,1957,9,3.16
NEW308,1957,10,2.97
NEW308,1957,11,6.28
NEW308,1957,12,
NEW308,1958,1,6.1
NEW308,1958,2,0.49
NEW308,1958,3,3.07
NEW308,1958,4,3.64
NEW308,1958,5,0.51
NEW308,1958,6,4.01
NEW308,1958,7,3.33
NEW308,1958,8,4.16
NEW308,1958,9,4.67
NEW308,1958,10,1.08
NEW308,1958,11,5.14
NEW308,1958,12,8.04
NEW308,1959,1,6.29
NEW308,1959,2,2.31
NEW308,1959,3,1.5
NEW308,1959,4,3.92
NEW308,1959,5,2.73
NEW308,1959,6,1.2
NEW308,1959,7,3.34
NEW308,1959,8,3.28
NEW308,1959,9,2.28
NEW308,1959,10,3.55
NEW308,1959,11,1.21
NEW308,1959,12,3.54
NEW308,1960,1,2.75
NEW308,1960,2,2.75
NEW308,1960,3,2.05
NEW308,1960,4,2.73
NEW308,1960,5,2.6
NEW308,1960,6,2.4
NEW308,1960,7,2.0
NEW308,1960,8,4.6
NEW308,1960,9,4.95
NEW308,1960,10,2.35
NEW308,1960,11,2.65
NEW308,1960,12,1.0
NEW308,1961,1,3.95
NEW308,1961,2,3.0
NEW308,1961,3,4.6
NEW308,1961,4,1.85
NEW308,1961,5,9.6
NEW308,1961,6,5.0
NEW308,1961,7,4.95
NEW308,1961,8,3.55
NEW308,1961,9,2.4
NEW308,1961,10,1.85
NEW308,1961,11,4.14
NEW308,1961,12,3.94
NEW308,1962,1,6.34
NEW308,1962,2,0.95
NEW308,1962,3,2.38
NEW308,1962,4,3.93
NEW308,1962,5,4.62
NEW308,1962,6,2.48
NEW308,1962,7,1.79
NEW308,1962,8,3.73
NEW308,1962,9,3.73
NEW308,1962,10,3.32
NEW308,1962,11,4.07
NEW308,1962,12,2.91
NEW308,1963,1,5.18
NEW308,1963,2,8.61
NEW308,1963,3,2.98
NEW308,1963,4,2.41
NEW308,1963,5,2.53
NEW308,1963,6,5.44
NEW308,1963,7,4.79
NEW308,1963,8,1.21
NEW308,1963,9,1.54
NEW308,1963,10,3.17
NEW308,1963,11,3.62
NEW308,1963,12,3.8
NEW308,1964,1,6.95
NEW308,1964,2,3.47
NEW308,1964,3,3.36
NEW308,1964,4,2.1
NEW308,1964,5,5.02
NEW308,1964,6,3.5
NEW308,1964,7,3.43
NEW308,1964,8,3.35
NEW308,1964,9,2.12
NEW308,1964,10,2.68
NEW308,1964,11,3.5
NEW308,1964,12,2.53
NEW308,1965,1,1.89
NEW308,1965,2,2.72
NEW308,1965,3,2.83
NEW308,1965,4,0.9
NEW308,1965,5,2.48
NEW308,1965,6,12.58
NEW308,1965,7,2.01
NEW308,1965,8,3.85
NEW308,1965,9,5.24
NEW308,1965,10,5.92
NEW308,1965,11,4.1
NEW308,1965,12,0.93
NEW308,1966,1,4.99
NEW308,1966,2,0.79
NEW308,1966,3,4.76
NEW308,1966,4,6.59
NEW308,1966,5,0.64
NEW308,1966,6,2.92
NEW308,1966,7,3.29
NEW308,1966,8,0.35
NEW308,1966,9,4.36
NEW308,1966,10,3.5
NEW308,1966,11,3.8
NEW308,1966,12,4.36
NEW308,1967,1,1.2
NEW308,1967,2,3.9
NEW308,1967,3,6.9
NEW308,1967,4,6.02
NEW308,1967,5,2.49
NEW308,1967,6,1.58
NEW308,1967,7,3.85
NEW308,1967,8,1.76
NEW308,1967,9,1.28
NEW308,1967,10,2.85
NEW308,1967,11,3.14
NEW308,1967,12,2.01
NEW308,1968,1,4.75
NEW308,1968,2,1.67
NEW308,1968,3,2.95
NEW308,1968,4,3.03
NEW308,1968,5,2.73
NEW308,1968,6,2.57
NEW308,1968,7,3.53
NEW308,1968,8,3.79
NEW308,1968,9,2.36
NEW308,1968,10,2.52
NEW308,1968,11,3.37
NEW308,1968,12,6.54
NEW308,1969,1,3.42
NEW308,1969,2,4.66
NEW308,1969,3,1.78
NEW308,1969,4,4.41
NEW308,1969,5,2.72
NEW308,1969,6,4.81
NEW308,1969,7,2.46
NEW308,1969,8,8.93
NEW308,1969,9,4.51
NEW308,1969,10,4.46
NEW308,1969,11,4.81
NEW308,1969,12,3.49
NEW308,1970,1,1.91
NEW308,1970,2,1.64
NEW308,1970,3,2.73
NEW308,1970,4,6.82
NEW308,1970,5,1.03
NEW308,1970,6,2.61
NEW308,1970,7,4.31
NEW308,1970,8,5.2
NEW308,1970,9,3.42
NEW308,1970,10,1.27
NEW308,1970,11,3.97
NEW308,1970,12,3.51
NEW308,1971,1,3.56
NEW308,1971,2,1.98
NEW308,1971,3,3.14
NEW308,1971,4,5.47
NEW308,1971,5,7.88
NEW308,1971,6,
NEW308,1971,7,
NEW308,1971,8,
NEW308,1971,9,
NEW308,1971,10,
NEW308,1971,11,
NEW308,1971,12,
NEW308,1972,1,3.42
NEW308,1972,2,2.03
NEW308,1972,3,2.49
NEW308,1972,4,3.44
NEW308,1972,5,3.64
NEW308,1972,6,1.43
NEW308,1972,7,2.39
NEW308,1972,8,4.46
NEW308,1972,9,3.02
NEW308,1972,10,0.89
NEW308,1972,11,
NEW308,1972,12,
NEW308,1973,1,
NEW308,1973,2,
NEW308,1973,3,
NEW308,1973,4,
NEW308,1973,5,
NEW308,1973,6,
NEW308,1973,7,
NEW308,1973,8,
NEW308,1973,9,
NEW308,1973,10,
NEW308,1973,11,
NEW308,1973,12,
NEW308,1974,1,
NEW308,1974,2,5.33
NEW308,1974,3,0.93
NEW308,1974,4,2.56
NEW308,1974,5,6.82
NEW308,1974,6,3.41
NEW308,1974,7,4.6
NEW308,1974,8,1.95
NEW308,1974,9,1.33
NEW308,1974,10,3.85
NEW308,1974,11,3.54
NEW308,1974,12,4.68
NEW308,1975,1,8.23
NEW308,1975,2,5.16
NEW308,1975,3,5.1
NEW308,1975,4,4.74
NEW308,1975,5,2.22
NEW308,1975,6,2.06
NEW308,1975,7,2.18
NEW308,1975,8,4.5
NEW308,1975,9,2.96
NEW308,1975,10,3.95
NEW308,1975,11,2.51
NEW308,1975,12,6.82
NEW308,1976,1,3.18
NEW308,1976,2,7.42
NEW308,1976,3,9.38
NEW308,1976,4,4.93
NEW308,1976,5,2.79
NEW308,1976,6,2.44
NEW308,1976,7,4.06
NEW308,1976,8,1.53
NEW308,1976,9,7.86
NEW308,1976,10,6.5
NEW308,1976,11,3.03
NEW308,1976,12,5.19
NEW308,1977,1,7.13
NEW308,1977,2,0.99
NEW308,1977,3,2.55
NEW308,1977,4,12.13
NEW308,1977,5,3.14
NEW308,1977,6,4.82
NEW308,1977,7,6.65
NEW308,1977,8,2.68
NEW308,1977,9,4.1
NEW308,1977,10,2.98
NEW308,1977,11,6.11
NEW308,1977,12,4.4
NEW308,1978,1,1.86
NEW308,1978,2,3.96
NEW308,1978,3,9.16
NEW308,1978,4,5.67
NEW308,1978,5,1.04
NEW308,1978,6,2.83
NEW308,1978,7,6.45
NEW308,1978,8,5.28
NEW308,1978,9,3.47
NEW308,1978,10,2.69
NEW308,1978,11,6.17
NEW308,1978,12,0.27
NEW308,1979,1,2.79
NEW308,1979,2,6.97
NEW308,1979,3,5.89
NEW308,1979,4,2.91
NEW308,1979,5,2.76
NEW308,1979,6,0.25
NEW308,1979,7,1.57
NEW308,1979,8,5.1
NEW308,1979,9,8.31
NEW308,1979,10,2.6
NEW308,1979,11,7.75
NEW308,1979,12,4.29
NEW308,1980,1,2.72
NEW308,1980,2,4.88
NEW308,1980,3,4.18
NEW308,1980,4,6.47
NEW308,1980,5,3.49
NEW308,1980,6,0.31
NEW308,1980,7,3.46
NEW308,1980,8,3.84
NEW308,1980,9,4.29
NEW308,1980,10,6.85
NEW308,1980,11,2.0
NEW308,1980,12,4.11
NEW308,1981,1,6.14
NEW308,1981,2,4.65
NEW308,1981,3,4.92
NEW308,1981,4,4.09
NEW308,1981,5,6.47
NEW308,1981,6,6.42
NEW308,1981,7,1.44
NEW308,1981,8,4.27
NEW308,1981,9,3.79
NEW308,1981,10,4.03
NEW308,1981,11,5.92
NEW308,1981,12,3.22
NEW308,1982,1,2.26
NEW308,1982,2,5.11
NEW308,1982,3,8.28
NEW308,1982,4,2.49
NEW308,1982,5,7.06
NEW308,1982,6,2.22
NEW308,1982,7,4.81
NEW308,1982,8,3.62
NEW308,1982,9,2.35
NEW308,1982,10,4.25
NEW308,1982,11,2.55
NEW308,1982,12,3.11
NEW308,1983,1,1.93
NEW308,1983,2,3.97
NEW308,1983,3,5.01
NEW308,1983,4,8.4
NEW308,1983,5,1.54
NEW308,1983,6,1.82
NEW308,1983,7,6.57
NEW308,1983,8,2.67
NEW308,1983,9,6.63
NEW308,1983,10,3.02
NEW308,1983,11,0.82
NEW308,1983,12,4.85
NEW308,1984,1,4.91
NEW308,1984,2,2.04
NEW308,1984,3,3.89
NEW308,1984,4,1.56
NEW308,1984,5,1.79
NEW308,1984,6,2.93
NEW308,1984,7,2.49
NEW308,1984,8,4.33
NEW308,1984,9,2.79
NEW308,1984,10,4.0
NEW308,1984,11,1.69
NEW308,1984,12,3.56
NEW308,1985,1,3.64
NEW308,1985,2,2.93
NEW308,1985,3,3.56
NEW308,1985,4,3.98
NEW308,1985,5,1.87
NEW308,1985,6,3.91
NEW308,1985,7,16.1
NEW308,1985,8,2.71
NEW308,1985,9,0.94
NEW308,1985,10,5.19
NEW308,1985,11,6.7
NEW308,1985,12,3.74
NEW308,1986,1,2.86
NEW308,1986,2,3.33
NEW308,1986,3,2.54
NEW308,1986,4,3.01
NEW308,1986,5,3.43
NEW308,1986,6,0.67
NEW308,1986,7,3.76
NEW308,1986,8,1.12
NEW308,1986,9,5.2
NEW308,1986,10,5.23
NEW308,1986,11,4.91
NEW308,1986,12,2.25
NEW308,1987,1,2.17
NEW308,1987,2,3.97
NEW308,1987,3,6.13
NEW308,1987,4,6.11
NEW308,1987,5,5.94
NEW308,1987,6,4.85
NEW308,1987,7,5.14
NEW308,1987,8,1.91
NEW308,1987,9,1.6
NEW308,1987,10,3.15
NEW308,1987,11,1.77
NEW308,1987,12,1.34
NEW308,1988,1,4.28
NEW308,1988,2,1.99
NEW308,1988,3,3.79
NEW308,1988,4,3.95
NEW308,1988,5,5.97
NEW308,1988,6,8.05
NEW308,1988,7,9.06
NEW308,1988,8,6.63
NEW308,1988,9,3.04
NEW308,1988,10,4.39
NEW308,1988,11,2.38
NEW308,1988,12,0.7
NEW308,1989,1,4.69
NEW308,1989,2,1.45
NEW308,1989,3,5.45
NEW308,1989,4,5.4
NEW308,1989,5,0.65
NEW308,1989,6,3.41
NEW308,1989,7,7.99
NEW308,1989,8,3.77
NEW308,1989,9,2.81
NEW308,1989,10,3.31
NEW308,1989,11,1.12
NEW308,1989,12,2.37
NEW308,1990,1,3.52
NEW308,1990,2,2.27
NEW308,1990,3,10.05
NEW308,1990,4,5.8
NEW308,1990,5,3.51
NEW308,1990,6,4.65
NEW308,1990,7,4.37
NEW308,1990,8,5.2
NEW308,1990,9,2.15
NEW308,1990,10,5.03
NEW308,1990,11,
NEW308,1990,12,
NEW308,1991,1,5.59
NEW308,1991,2,1.75
NEW308,1991,3,3.07
NEW308,1991,4,4.34
NEW308,1991,5,2.22
NEW308,1991,6,2.78
NEW308,1991,7,9.82
NEW308,1991,8,4.41
NEW308,1991,9,
NEW308,1991,10,
NEW308,1991,11,
NEW308,1991,12,
NEW308,1992,1,
NEW308,1992,2,
NEW308,1992,3,
NEW308,1992,4,
NEW308,1992,5,
NEW308,1992,6,
NEW308,1992,7,
NEW308,1992,8,
NEW308,1992,9,1.99
NEW308,1992,10,0.62
NEW308,1992,11,2.58
NEW308,1992,12,6.84
NEW308,1993,1,2.05
NEW308,1993,2,1.29
NEW308,1993,3,1.37
NEW308,1993,4,3.64
NEW308,1993,5,3.91
NEW308,1993,6,6.26
NEW308,1993,7,1.82
NEW308,1993,8,3.46
NEW308,1993,9,9.31
NEW308,1993,10,1.09
NEW308,1993,11,1.33
NEW308,1993,12,2.76
NEW308,1994,1,
NEW308,1994,2,4.6
NEW308,1994,3,3.91
NEW308,1994,4,4.86
NEW308,1994,5,3.51
NEW308,1994,6,1.52
NEW308,1994,7,3.22
NEW308,1994,8,1.15
NEW308,1994,9,3.57
NEW308,1994,10,1.5
NEW308,1994,11,3.43
NEW308,1994,12,3.37
NEW308,1995,1,3.75
NEW308,1995,2,2.73
NEW308,1995,3,5.67
NEW308,1995,4,3.56
NEW308,1995,5,6.61
NEW308,1995,6,6.17
NEW308,1995,7,3.96
NEW308,1995,8,3.74
NEW308,1995,9,6.2
NEW308,1995,10,2.62
NEW308,1995,11,1.98
NEW308,1995,12,3.64
NEW308,1996,1,4.3
NEW308,1996,2,1.53
NEW308,1996,3,4.8
NEW308,1996,4,
NEW308,1996,5,3.21
NEW308,1996,6,4.26
NEW308,1996,7,5.62
